no_of_dots,specialSymbol,lengthOfURL,suspiciousWords,prefixSuffix,countOfHttp,shorteningService,has_data_uri,check_ssl_certificate,fake_login_form,countPages,missingHyperlink,count_foreign_links,count_empty_links,count_error_links,count_redirection_links,has_foreign_css,check_favicon,google_index,httpDomain,label
0,0,0,0,0,0,1,0,0,0,69,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1,0,0,0,0,0,1,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0
1,0,0,0,0,0,0,1,0,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,58,0,0,0,1,1,1,1,0,0,0
0,0,0,0,1,0,0,0,0,1,260,0,1,0,1,1,1,1,0,0,0
1,0,1,0,0,0,0,0,0,1,127,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,1,0,1,0,0,0,0,0,182,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,1,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,107,0,0,0,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,172,0,1,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,1,0,1,437,0,0,0,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,399,0,1,0,0,1,1,1,1,0,0
0,0,0,0,0,0,0,1,0,1,212,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,208,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,1,0,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,1,23,0,1,0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,1,0,0,0,65,0,0,0,1,1,0,1,1,0,0
0,0,0,0,0,0,0,0,1,0,197,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,136,0,1,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,129,0,0,0,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,1,136,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,8,1,1,1,1,1,0,0,0,0,0
0,0,0,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,1,107,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,360,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,125,0,0,0,0,1,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,60,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,50,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,1,0,0,0,303,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,1,0,0,0,0,0,153,0,0,0,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,98,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,307,0,0,0,1,1,1,1,0,0,0
1,0,1,0,0,0,0,1,0,0,3,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,108,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,464,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,110,0,0,0,1,1,1,0,0,0,0
0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
1,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,1,0,1,0,0,0
0,0,0,0,0,0,0,1,0,0,100,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,152,0,1,0,0,1,1,1,0,0,0
0,0,0,0,1,0,0,0,0,0,115,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,840,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,105,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,228,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,61,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,103,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,109,0,0,0,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,36,0,0,0,1,1,0,1,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,159,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,76,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,264,0,0,0,1,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,56,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,104,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,46,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,1,1,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,1,1,114,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,1,369,0,0,0,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,1,0,1,171,0,0,0,0,1,1,1,0,0,0
1,0,0,1,0,0,0,0,0,0,29,0,0,0,1,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,167,0,0,0,0,1,0,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,174,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,119,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,120,0,0,0,1,1,1,0,0,0,0
0,0,0,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,157,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,60,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,16,0,0,0,1,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,1,170,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,1,0,0,0,0,0,56,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,1,0,0,0,1,1,104,0,0,0,1,1,0,1,0,0,0
0,0,1,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,1,0,0,0,0,0,143,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,76,0,0,0,0,1,1,1,0,0,0
0,0,0,1,0,0,0,0,1,1,95,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,43,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,187,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,48,0,0,0,1,1,0,1,0,0,0
0,0,1,0,0,0,0,0,0,1,58,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,34,1,1,1,1,1,1,0,0,0,0
0,0,0,0,0,0,0,1,0,1,101,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,270,0,0,0,1,1,0,1,0,0,0
0,0,0,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,1,0,1,0,0,1,140,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,1,0,0,0,60,0,0,0,1,1,0,0,0,0,0
0,0,1,0,0,0,0,1,0,0,74,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,154,0,0,1,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,110,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,95,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,18,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,1,0,1,264,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,1,0,0,0,0,1,1,0,8,0,0,0,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,48,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,207,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,1,0,0,0,0,0,0,1,659,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,1,0,0,1,83,0,0,0,1,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,1,11,0,0,0,1,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,83,0,0,0,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,11,1,1,1,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,1,89,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,186,0,1,0,0,1,1,1,0,0,0
0,0,0,0,1,0,0,1,0,1,226,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,122,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,1,0,0,0,26,0,1,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,247,0,0,0,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,162,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,1,0,1,714,0,0,0,0,1,1,1,0,0,0
0,0,0,0,1,0,0,0,0,0,118,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,161,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,144,0,1,0,1,1,1,1,0,0,0
0,0,0,0,1,0,0,0,0,0,106,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,91,0,0,0,0,1,1,1,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,99,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,188,0,0,0,1,1,1,1,0,0,0
0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,1,214,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,1,0,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,1,0,0,0,1,1,0,1,170,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,251,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,109,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,1,0,1,0,0,0
0,0,0,0,0,0,0,1,0,1,197,0,0,0,0,1,1,1,0,0,0
0,0,0,0,1,0,0,1,0,0,64,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,56,0,0,0,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,73,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,169,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,77,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,415,0,1,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,217,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,1,0,0,0,3,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,118,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,433,0,0,0,1,1,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,140,0,1,0,1,1,1,1,0,0,0
0,0,1,0,0,0,0,0,0,0,135,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,219,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,249,0,1,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,78,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,95,0,0,0,1,1,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,30,0,1,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,57,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,1,125,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,83,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,67,0,1,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,144,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,181,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,70,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,220,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,70,0,0,0,1,1,1,0,0,0,0
0,0,1,0,0,0,0,0,0,1,231,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,116,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,195,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,1,82,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,213,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,129,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,1,0,0,0,66,0,0,0,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,47,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,119,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,1,0,1,0,0,0,137,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,92,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,1,1,1,0,0,0
0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,1,0,0,0,0,0,69,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,1,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,23,1,1,1,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,90,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,323,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,181,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,358,0,0,0,0,1,1,0,0,0,0
0,0,0,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,31,0,0,0,1,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,117,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,142,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,81,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,393,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,1,0,1,20,0,1,0,1,1,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0,824,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,1,0,1,20,0,1,0,1,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,1,146,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,1,0,0,0,133,0,0,0,0,1,1,1,0,0,0
0,0,0,0,1,0,0,0,0,0,74,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,44,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,77,0,0,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,253,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,1,0,0,1,170,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,281,0,0,0,1,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,1,79,0,0,0,0,1,1,0,1,0,0
0,0,0,0,0,0,0,1,0,0,90,0,0,0,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,1,153,0,0,0,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,1,148,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,160,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,1,78,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,1,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,0,0,96,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,1,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,321,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,59,0,1,0,0,0,0,1,1,0,0
0,0,1,0,0,0,0,1,0,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,58,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,77,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,1,0,0,1,108,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,149,0,0,0,1,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,3,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,108,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,151,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,111,0,1,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,113,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,1,0,0,0,730,0,0,0,1,1,1,0,1,0,0
1,0,0,0,0,0,0,0,0,0,113,0,0,0,1,1,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,1,238,0,0,0,1,1,1,0,1,0,0
0,0,0,0,0,0,0,1,0,0,12,1,1,1,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,58,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,124,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,82,0,0,0,1,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,96,0,0,0,1,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,1,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,88,0,0,0,1,1,0,1,0,0,0
0,0,0,0,0,0,1,0,0,0,72,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,0,1,0,1,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,1,71,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,121,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,69,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,97,0,0,0,0,1,0,1,0,0,0
